stress_id,timestamp,neighborhood,ward,pm25,pm10,temperature_celsius,humidity_percent,flooding_risk,drainage_stress,garbage_overflow_reports,noise_pollution_db,tree_cover_percent,heat_risk_level,waterlogging_reports,environmental_score,latitude,longitude
3acf2174-697a-4906-baf4-c1e585491679,2026-03-14 22:13:28 UTC,Howrah,15,159.5,251.0,34.4,64.0,1.79,0.77,3,70.6,6.5,Moderate,0,6.7,22.577314,88.33574
27c4a574-5ff9-4f43-84dd-4cc2add73bb3,2026-07-04 18:24:02 UTC,Tangra,57,135.9,192.4,33.3,62.0,1.33,1.01,3,78.0,9.5,Moderate,0,6.39,22.549366,88.392227
ea609f68-1b08-49ae-b883-e3045203b147,2026-05-12 08:36:14 UTC,Jadavpur,99,151.3,184.3,35.8,53.7,2.35,3.41,3,76.5,18.0,High,0,7.22,22.501116,88.369907
1fb6c2af-eb87-4a8f-ab4d-c716726fc063,2026-07-01 20:03:47 UTC,Alipore,74,110.7,149.2,32.9,66.0,1.18,3.29,2,75.6,32.0,Moderate,0,6.07,22.528287,88.328006
f44974af-7517-4493-a685-5f9d9ddace8b,2026-05-07 14:59:57 UTC,New Town,102,30.6,36.8,25.6,92.4,8.57,9.24,6,67.8,22.0,Low,19,6.3,22.584141,88.460137
1539865e-df8c-40b3-a104-891846890884,2026-03-14 04:30:16 UTC,Salt Lake,28,103.5,142.9,31.2,68.5,1.2,1.75,1,63.5,28.0,Moderate,0,5.3,22.586353,88.410098
08056217-0bd5-4767-8a5f-fdab712f9c4c,2026-07-02 23:59:55 UTC,Bowbazar,48,158.0,202.8,34.0,65.5,0.63,1.95,3,72.2,7.0,Moderate,0,7.05,22.568587,88.356045
89aa2bad-25c5-44c9-8058-16230296a3dd,2026-06-14 14:01:49 UTC,Salt Lake,28,149.9,186.8,36.2,71.7,1.72,0.75,5,59.3,28.0,High,0,5.85,22.587057,88.408344
a1a50518-34e1-4025-88fe-a45692523343,2026-03-16 11:06:32 UTC,Bowbazar,48,87.8,113.1,31.4,62.7,0.48,2.97,0,85.2,7.0,Moderate,0,6.21,22.566391,88.357727
39ec84f0-5e13-4011-b7ff-5fa20e8db83d,2026-06-19 18:37:52 UTC,Howrah,20,105.7,158.5,34.2,70.2,2.08,0.67,2,84.3,6.5,Moderate,0,5.87,22.593568,88.325006
5e1d72c7-f7e2-4c35-8a2d-db113b19b6cd,2026-06-22 10:53:03 UTC,Kasba,91,177.5,273.4,35.2,74.8,0.4,0.94,2,79.9,12.5,High,0,7.18,22.517163,88.388904
9e9382e7-368b-437a-b743-5534a7f617bb,2026-06-09 10:45:25 UTC,Gariahat,86,87.3,115.2,34.9,79.2,0.61,0.75,2,86.9,10.0,Moderate,0,5.51,22.521296,88.368069
ba30bdb7-4c3a-40b9-b48d-dce08a3e78f9,2026-05-24 08:00:41 UTC,Tollygunge,94,151.3,223.7,37.5,54.9,1.4,2.33,1,75.0,22.0,High,0,6.79,22.489692,88.346451
91de9533-0ae3-425b-b70f-e8f4ab679e04,2026-06-08 01:19:49 UTC,Park Circus,64,84.7,108.8,35.5,76.6,1.8,0.87,3,72.9,8.0,High,0,5.25,22.547088,88.36662
a2b152ab-3e41-4baa-96a1-0e7f2f829053,2026-05-12 02:30:41 UTC,Gariahat,86,108.0,150.5,38.5,53.7,1.45,2.97,3,70.7,10.0,High,0,6.26,22.516406,88.366324
72656fee-a40d-494c-89b2-42df5d6ff0a0,2026-07-03 14:51:01 UTC,Park Circus,60,110.4,134.4,34.0,61.0,0.96,3.41,1,75.0,8.0,Moderate,0,6.57,22.545024,88.372597
988ad4ad-3fa3-4c70-8aaf-8dd63b18120f,2026-05-09 18:22:17 UTC,Lake Market,90,131.0,169.9,39.4,53.6,0.6,3.0,4,79.8,16.0,Extreme,0,8.3,22.509181,88.349419
32363fab-d439-43a6-9620-7ee5dcde2c77,2026-04-28 07:41:14 UTC,Lake Market,87,34.4,41.0,26.8,94.0,6.72,8.49,9,61.6,16.0,Low,15,6.15,22.509113,88.349846
85b8fbc0-6053-4123-9111-8b22fe943996,2026-03-28 22:26:00 UTC,Tangra,58,138.7,219.5,32.9,67.3,1.37,0.72,2,65.4,9.5,Moderate,0,6.11,22.545707,88.394666
25d84caa-548e-4403-b1b8-ada8241bad39,2026-03-28 02:35:33 UTC,New Town,102,134.1,213.3,32.1,64.0,2.18,2.76,1,67.8,22.0,Moderate,0,6.43,22.591103,88.458803
f5ba4552-b6fd-4c16-b293-a09785665bcf,2026-03-17 20:10:14 UTC,Tangra,57,106.1,128.6,29.6,61.9,2.2,1.61,1,80.1,9.5,Low,0,6.02,22.546434,88.389159
bb60a176-4f61-4448-80c7-df36d7fec1f2,2026-05-28 23:00:19 UTC,Park Circus,64,115.9,185.5,39.5,49.1,1.11,1.66,1,70.4,8.0,Extreme,0,7.56,22.538875,88.372012
fcc632be-0656-4095-8076-815077d34d1b,2026-05-10 23:48:36 UTC,Salt Lake,33,136.5,212.5,37.8,47.2,1.52,1.26,2,63.5,28.0,High,0,5.82,22.593063,88.418983
a3292ca1-691c-4c9e-973b-baa134022b18,2026-03-09 17:14:55 UTC,Jadavpur,96,127.2,197.0,31.5,69.8,2.01,3.02,2,78.3,18.0,Moderate,0,6.66,22.494415,88.373667
6a0910ec-a0e9-4784-9499-3dccb67709cf,2026-05-01 13:59:41 UTC,New Town,101,136.1,196.4,37.5,47.2,2.5,1.79,2,64.2,22.0,High,0,6.1,22.578905,88.446779
de44c334-a01b-4269-8381-be352cce2562,2026-03-12 06:39:26 UTC,Salt Lake,30,172.5,270.2,30.4,61.7,1.58,1.82,1,59.9,28.0,Moderate,0,6.63,22.586213,88.419136
3d2eeb95-342c-4afe-b7ac-b4dc34404b80,2026-05-28 14:00:56 UTC,New Town,103,162.9,229.6,37.9,53.9,0.1,1.67,1,62.1,22.0,High,0,6.56,22.57433,88.451968
1f2a0e69-f4e5-40f9-8745-54f4ca33f584,2026-05-15 22:54:40 UTC,Salt Lake,33,177.3,230.5,36.3,52.4,0.52,2.64,1,58.6,28.0,High,0,6.95,22.5782,88.418886
4b2356a4-599b-4454-875a-c99c284f774c,2026-05-02 00:14:17 UTC,Shyambazar,10,153.4,193.3,36.4,51.4,1.63,0.76,4,66.3,9.0,High,0,6.44,22.596071,88.373931
b5dea00b-48e5-4d7a-a512-a1ad87088cf4,2026-06-25 08:23:11 UTC,Behala,120,38.0,48.7,27.9,89.9,9.35,9.88,7,75.6,15.0,Low,22,6.94,22.493827,88.315326
08871691-4c54-4e4a-a07b-d9b212b4ac27,2026-03-26 03:21:32 UTC,New Town,102,87.5,109.1,31.8,67.9,1.5,3.08,3,61.2,22.0,Moderate,0,5.46,22.574368,88.454851
a36d66c7-4101-4ea6-89cf-9c7cbb7db656,2026-03-15 00:12:39 UTC,Howrah,15,103.0,162.0,31.4,68.6,0.44,3.37,3,76.4,6.5,Moderate,0,6.47,22.580337,88.326051
a752ec8c-1e10-49a2-af52-43ede56cca83,2026-06-23 12:07:58 UTC,Salt Lake,28,159.2,207.0,33.3,74.4,0.65,0.58,1,60.9,28.0,Moderate,0,6.02,22.57704,88.429048
94af174e-2e5b-4897-b0e7-6ede2402f97a,2026-06-05 13:37:54 UTC,Salt Lake,32,115.5,175.7,37.0,77.0,0.29,0.9,1,60.1,28.0,High,0,5.22,22.579996,88.405668
945325b8-a9dd-4387-9b20-db86053106f3,2026-06-16 10:10:00 UTC,Gariahat,86,151.4,215.7,35.5,76.0,1.97,1.62,2,83.4,10.0,High,0,6.98,22.520844,88.372749
cac99bbc-dd77-448f-bd84-1cae976e1a79,2026-05-24 18:36:55 UTC,Kasba,91,97.0,123.3,39.1,54.0,0.42,3.2,3,73.2,12.5,Extreme,0,7.61,22.524458,88.389258
16e087dc-ad68-4d5e-8d0b-eccc549e603b,2026-06-12 16:27:34 UTC,Park Circus,64,170.6,225.2,34.9,75.5,0.48,1.58,0,69.5,8.0,Moderate,0,7.12,22.539064,88.367969
0bb20411-ed2a-47f3-abad-c78609cbbadf,2026-03-19 15:55:43 UTC,Lake Market,90,87.6,116.4,33.5,61.5,1.16,2.12,2,63.5,16.0,Moderate,0,5.34,22.512597,88.347385
5a9c9d1d-e28e-4d01-99bd-3143be1a2388,2026-04-18 17:41:15 UTC,New Town,103,145.5,193.3,39.5,51.1,0.0,1.51,5,78.1,22.0,Extreme,0,7.98,22.581502,88.4618
2ab60c22-3367-4f99-b82b-2c15700bf096,2026-03-24 12:24:14 UTC,Shyambazar,12,174.6,239.2,30.1,67.0,0.01,2.63,0,67.9,9.0,Moderate,0,7.46,22.599836,88.368186
4fb00071-1b4d-49cd-a76c-12b26fd3810a,2026-06-16 00:52:56 UTC,Gariahat,86,81.3,123.0,36.8,72.4,0.92,1.3,3,69.4,10.0,High,0,5.2,22.517517,88.374387
fa111e0a-6b41-4fb5-b9ca-9f553ba62ec2,2026-04-20 21:24:55 UTC,Bowbazar,48,140.0,222.0,35.8,45.4,0.75,0.98,1,75.3,7.0,High,0,6.46,22.56768,88.35797
1ae815e6-ed00-4d9b-8d38-1b55decd1448,2026-04-28 09:45:05 UTC,Shyambazar,11,26.7,29.9,27.3,90.6,9.14,8.36,8,80.8,9.0,Low,25,6.48,22.603469,88.365995
17040aac-789e-4de5-a65a-0adf6aefad69,2026-04-21 14:23:35 UTC,Ballygunge,68,43.0,50.3,28.5,88.3,6.87,7.57,10,66.4,20.0,Low,23,6.06,22.526479,88.363537
ba0ea5bd-7077-4fa1-bbe5-beb705234fd4,2026-05-23 18:05:24 UTC,Park Circus,60,109.5,174.7,37.9,48.8,0.84,2.88,2,85.3,8.0,High,0,6.6,22.545986,88.372981
fbc4f6ed-de28-40c5-a761-ff61928f5cc9,2026-06-27 16:49:17 UTC,Tollygunge,94,116.5,159.7,35.4,72.9,1.57,1.28,0,64.8,22.0,High,0,5.57,22.49216,88.34583
a5c04744-7b0c-4c50-99cf-cb0e1822b986,2026-05-31 07:07:57 UTC,Tollygunge,98,87.4,117.7,39.5,50.7,0.81,1.65,1,63.1,22.0,Extreme,0,6.56,22.491113,88.348217
5c8df4fc-c0ba-4cc1-87cc-7b37695a6a89,2026-04-12 03:21:29 UTC,New Town,103,105.4,133.8,37.1,48.2,0.8,0.75,1,66.3,22.0,High,0,5.22,22.588406,88.467749
7ddbf62d-9fff-40b2-b988-02b9016e65cb,2026-05-04 03:11:05 UTC,Ballygunge,68,126.0,188.1,36.1,49.9,1.1,0.55,0,62.8,20.0,High,0,5.54,22.526361,88.366375
a31fce35-99de-4519-828e-3aa6e706eccf,2026-05-15 18:08:15 UTC,Salt Lake,32,120.2,162.8,36.5,50.6,0.46,1.94,3,71.3,28.0,High,0,5.85,22.573086,88.418155
8c215fe0-480a-4b06-9a40-212fdd9a276d,2026-06-25 23:19:21 UTC,Tangra,57,33.8,42.3,25.3,89.4,9.45,8.27,9,67.9,9.5,Low,10,6.33,22.5492,88.385827
90e1b318-d1a3-4be9-8f81-3a76c004c254,2026-04-24 02:35:45 UTC,Tollygunge,98,110.5,139.5,39.5,47.4,1.76,0.99,2,68.0,22.0,Extreme,0,6.93,22.487708,88.345287
5d2f0bce-1a03-4311-be9e-e61b24e35d50,2026-04-28 10:16:26 UTC,Behala,120,21.9,28.1,28.3,89.4,7.38,9.57,5,77.0,15.0,Low,18,6.55,22.485924,88.310596
b1b833b7-f5c4-4066-af30-e2432aa46fb1,2026-03-17 02:04:01 UTC,New Town,101,140.0,206.8,31.7,64.4,0.06,3.08,3,62.9,22.0,Moderate,0,6.54,22.579924,88.459239
2bc83e0d-58b7-4807-9d28-254372d01852,2026-03-12 15:59:08 UTC,Alipore,82,123.4,182.7,33.4,66.0,0.73,0.86,2,59.9,32.0,Moderate,0,5.28,22.527929,88.327152
713f1524-426b-4a56-8515-365a52b312ae,2026-04-11 08:48:53 UTC,Bowbazar,47,167.9,205.7,38.1,49.6,0.72,3.15,6,82.1,7.0,High,0,7.81,22.567798,88.352581
55abeeef-52c1-4be0-91da-076b7616e404,2026-04-06 18:41:31 UTC,Lake Market,87,83.4,128.2,38.4,54.5,0.75,1.43,3,76.0,16.0,High,0,5.3,22.512651,88.352744
386f596e-9be1-4ddb-8aed-65c6ce4a63ee,2026-04-14 13:15:04 UTC,Jadavpur,93,117.5,149.1,35.9,50.5,1.27,0.54,1,68.1,18.0,High,0,5.51,22.498961,88.373316
de39cba8-1f33-4021-bcf5-5d00aa62f11c,2026-05-31 01:09:06 UTC,Ballygunge,68,136.2,208.0,39.0,47.0,0.46,1.77,2,64.3,20.0,Extreme,0,7.64,22.534095,88.3678
72aef6c2-2e57-4a47-8714-cd32e7d9cec6,2026-03-08 09:55:48 UTC,Ballygunge,68,148.2,206.6,31.1,64.3,1.68,1.33,5,78.1,20.0,Moderate,0,6.52,22.530221,88.361667
f55c79d1-9c99-4b7f-a29b-95acd7d9600a,2026-05-21 12:33:25 UTC,Salt Lake,28,44.0,55.0,28.3,91.6,9.43,9.54,6,62.4,28.0,Low,20,6.43,22.571431,88.432398
14251a34-06c7-45f6-a1f9-7214fba0a72e,2026-05-16 00:31:51 UTC,Tangra,58,116.3,171.3,35.7,53.9,1.78,2.22,3,68.1,9.5,High,0,6.16,22.550103,88.39148
277d15c9-55fd-4345-8941-2360805fd7a8,2026-06-24 12:21:30 UTC,Behala,119,85.8,122.6,32.7,74.2,0.59,2.76,3,65.1,15.0,Moderate,0,5.55,22.491476,88.307371
97f42dbb-0945-4472-93c8-1deeb6a91884,2026-03-20 13:36:07 UTC,New Town,103,161.1,232.1,30.4,60.1,2.05,1.38,3,64.1,22.0,Moderate,0,6.48,22.59154,88.459512
6979bab2-6e88-41b4-a3a1-806450f6719a,2026-06-15 09:08:45 UTC,Howrah,15,153.0,231.9,35.8,75.1,1.2,1.7,3,85.9,6.5,High,0,7.16,22.583421,88.329908
9f410caf-88e0-4e6a-8166-fda54810b18f,2026-05-01 01:57:29 UTC,Behala,119,155.6,227.8,40.1,54.5,1.31,1.7,0,62.1,15.0,Extreme,0,8.06,22.488719,88.310098
b671ac63-531d-44d4-9206-b4d35c13691c,2026-04-27 03:55:36 UTC,Alipore,82,113.6,151.9,35.7,45.5,0.82,2.67,0,59.1,32.0,High,0,5.62,22.53319,88.325016
c1b2a973-6990-4516-a612-1974e4913606,2026-03-23 12:08:46 UTC,Bowbazar,47,122.9,194.4,33.0,64.4,2.35,2.31,0,70.1,7.0,Moderate,0,6.41,22.570891,88.357262
049b17ae-4cef-4cdf-89d8-c8fa026f84a3,2026-03-27 06:27:31 UTC,Kasba,92,93.7,121.2,31.3,62.8,2.2,2.69,0,63.9,12.5,Moderate,0,5.71,22.520529,88.389898
18517d5a-d4d7-44dd-a407-3b60561cd941,2026-05-06 08:40:52 UTC,Howrah,20,44.0,56.7,27.6,95.2,8.51,10.0,5,87.3,6.5,Low,26,7.5,22.576693,88.336644
478a4ad1-affc-4b8f-9134-557dc27cdcfe,2026-06-15 14:57:19 UTC,Shyambazar,12,98.4,149.0,34.2,73.7,0.24,2.57,2,65.1,9.0,Moderate,0,5.86,22.59831,88.367874
c5dcf475-c61f-4fc5-b2c7-9f7b4aef24d7,2026-04-23 14:54:13 UTC,Lake Market,88,179.3,240.0,39.0,52.9,1.36,1.64,3,62.3,16.0,Extreme,0,8.5,22.511943,88.350509
b7e9ed80-c029-4295-b810-1389d8989a65,2026-05-05 22:49:06 UTC,Behala,121,165.6,205.6,36.6,49.8,2.35,3.16,3,65.8,15.0,High,0,7.28,22.499795,88.317978
dd1122f7-fea7-4bdf-85ea-103d23725309,2026-06-07 06:15:54 UTC,Kasba,91,152.1,233.9,36.4,73.9,0.3,1.16,3,66.5,12.5,High,0,6.47,22.52467,88.387754
5aaaa814-3f02-42d1-b10f-41d93d5f44a6,2026-06-15 10:39:52 UTC,Behala,118,125.9,171.6,33.4,70.1,2.01,0.76,2,75.0,15.0,Moderate,0,5.95,22.492721,88.318841
b27c41e8-4b75-4408-a184-f1b8db89a630,2026-06-26 22:36:59 UTC,Park Circus,64,85.0,108.7,36.4,74.2,1.69,3.2,1,71.0,8.0,High,0,5.92,22.546111,88.365534
b1891294-36a1-4831-947c-973ce3d63c27,2026-03-25 08:37:43 UTC,Tollygunge,98,174.9,264.7,34.3,60.5,0.32,3.44,3,78.8,22.0,Moderate,0,7.67,22.4804,88.340374
80863350-e110-42aa-bb5b-913c533cc8e0,2026-03-27 20:23:08 UTC,Tangra,57,152.4,216.9,29.6,60.5,2.42,2.31,3,76.7,9.5,Low,0,7.09,22.547498,88.390198
f08d908d-8b61-4443-9133-ac10d49aff23,2026-06-14 15:46:43 UTC,Tangra,57,130.1,165.6,36.5,76.6,2.09,2.61,3,68.7,9.5,High,0,6.57,22.551067,88.387995
bd8a621d-522f-42e7-abd2-1ddfbbb7e07d,2026-05-25 14:05:09 UTC,Alipore,74,125.4,159.0,37.7,52.5,1.17,1.3,1,60.3,32.0,High,0,5.46,22.529708,88.328154
379665a5-4e92-423f-a2e5-531b8e764df0,2026-03-09 23:13:40 UTC,Alipore,82,84.4,119.0,30.5,64.6,0.39,2.32,0,56.6,32.0,Moderate,0,4.88,22.53463,88.330477
bdf60d7a-75ad-4177-b97c-83267b18f450,2026-05-16 19:03:46 UTC,Ballygunge,68,147.4,204.1,39.1,54.1,1.37,1.52,0,81.0,20.0,Extreme,0,8.12,22.525166,88.367827
772579cc-6740-452c-9998-4f3f34dfd8bd,2026-04-21 10:21:21 UTC,Lake Market,88,42.2,54.1,24.7,89.0,8.13,9.71,6,73.6,16.0,Low,4,6.91,22.510538,88.345624
ccfdd4d4-970f-447a-9151-0429bf6ea5ce,2026-04-18 13:04:59 UTC,Kasba,91,80.2,113.5,40.0,47.8,0.39,2.46,6,65.9,12.5,Extreme,0,6.91,22.523652,88.389649
82866bf9-81d4-4728-9b5b-e70c168f48f4,2026-05-29 00:17:21 UTC,Behala,121,86.3,125.2,39.7,49.5,1.88,0.71,1,66.6,15.0,Extreme,0,6.47,22.489704,88.318481
8a9637b2-52ee-4233-a88b-1664db665ff5,2026-05-27 07:57:39 UTC,Kasba,92,32.0,41.5,25.4,93.0,9.08,8.83,7,63.5,12.5,Low,14,6.31,22.515541,88.389047
cef3e1fb-8b01-4118-8c2d-51605ce5c8ad,2026-03-30 10:06:20 UTC,Behala,120,148.0,180.7,31.5,68.7,0.27,3.5,1,78.3,15.0,Moderate,0,7.28,22.493549,88.320827
479b5e6b-9d8e-47f7-9d63-8c26199fb65f,2026-04-19 00:04:06 UTC,Ballygunge,72,148.7,231.4,40.0,49.0,0.42,2.42,5,63.2,20.0,Extreme,0,8.06,22.525473,88.362608
72e5f4a8-be4e-4e5a-85ac-573abf5f75e3,2026-04-07 04:13:10 UTC,Park Circus,64,137.5,185.8,38.9,49.7,2.18,1.19,1,74.7,8.0,High,0,6.44,22.540036,88.366971
b201a2a6-4318-4722-8fc1-e55328af309d,2026-07-02 17:42:23 UTC,Salt Lake,33,82.6,118.2,33.5,60.7,1.63,2.69,1,71.1,28.0,Moderate,0,5.32,22.588296,88.417432
10d905ef-90d3-4de6-a744-2a9788d23c59,2026-06-20 18:32:11 UTC,Salt Lake,30,118.9,181.5,34.5,79.3,1.01,2.37,2,74.1,28.0,Moderate,0,6.01,22.567755,88.432764
03fa6b61-a50f-456f-9fb8-abd764ea3dfc,2026-03-17 13:45:29 UTC,Jadavpur,96,104.5,149.1,31.7,68.1,1.87,3.4,1,68.4,18.0,Moderate,0,6.12,22.49293,88.371681
c2215e9a-e697-420b-95fd-2946ee0d1cd7,2026-06-02 00:03:45 UTC,Tollygunge,95,112.8,177.2,34.4,79.3,0.26,2.92,2,63.3,22.0,Moderate,0,5.96,22.481228,88.345281
6f5edc8a-6ad4-4fda-8558-ed26e4bb662f,2026-05-09 12:36:06 UTC,Shyambazar,11,80.1,123.9,37.4,53.7,0.98,1.57,4,64.6,9.0,High,0,5.18,22.602853,88.371321
a6b9535c-de35-40d1-badd-87b001dd9eba,2026-04-01 05:11:39 UTC,Tollygunge,98,95.8,126.4,36.1,49.8,1.66,1.41,0,62.3,22.0,High,0,5.14,22.481134,88.347506
51bb9b9e-fe7b-4eb1-8342-8697288c2b6d,2026-03-22 08:52:36 UTC,Behala,118,134.5,211.8,33.0,62.5,0.42,2.27,0,73.1,15.0,Moderate,0,6.53,22.495784,88.305258
41310e1d-e810-4f9c-b32e-471ba516c78f,2026-06-06 06:32:52 UTC,Shyambazar,10,89.2,128.4,33.0,78.4,0.58,0.91,3,66.8,9.0,Moderate,0,5.21,22.603326,88.374779
e442c626-9750-4415-9a41-3e5005af6bfd,2026-03-11 06:26:03 UTC,Tangra,58,134.5,176.8,32.2,64.1,0.55,3.0,0,61.4,9.5,Moderate,0,6.63,22.546621,88.385686
9332f83c-e691-467b-bc4a-a137c5608db3,2026-05-22 11:29:00 UTC,Park Circus,65,143.6,190.1,40.3,48.6,0.14,3.05,3,82.7,8.0,Extreme,0,8.78,22.5446,88.371779
cd84bcbd-c052-4703-a8ea-35722de9e471,2026-04-14 06:40:58 UTC,Lake Market,88,133.6,202.8,37.0,45.3,1.22,1.3,3,68.0,16.0,High,0,6.1,22.514852,88.349441
f5322476-7e7d-4871-80a4-2ece50d31b4d,2026-06-23 01:34:35 UTC,Lake Market,87,86.9,138.6,34.8,78.7,1.86,1.95,2,63.5,16.0,Moderate,0,5.27,22.510035,88.350834
694a0997-023e-4a99-a605-8cd78606772c,2026-04-01 15:30:24 UTC,Tollygunge,98,129.4,197.0,39.1,49.5,2.01,0.71,1,64.6,22.0,Extreme,0,7.15,22.485208,88.342895
ca4adcfc-212b-4ddf-a18f-4b434b55fda4,2026-07-03 07:48:57 UTC,Tollygunge,98,125.4,198.5,32.7,62.7,1.25,0.66,3,68.2,22.0,Moderate,0,5.63,22.494028,88.342343
c0110adf-1a5c-4433-a694-e96403ad69d4,2026-05-22 04:48:11 UTC,Jadavpur,93,173.7,272.1,36.6,50.6,2.36,1.16,2,67.5,18.0,High,0,6.81,22.496649,88.364298
16d3a996-40fa-4fdf-8203-180c5d441230,2026-05-27 17:59:50 UTC,Shyambazar,11,26.5,30.3,25.6,96.3,7.86,8.87,3,73.2,9.0,Low,10,6.47,22.603481,88.372627
28bca445-af37-4018-b25f-ad83a9c8984f,2026-03-31 12:12:27 UTC,Jadavpur,99,93.6,116.6,31.9,62.3,1.79,0.7,0,61.6,18.0,Moderate,0,4.95,22.499466,88.369476
ee0739c7-13c7-455e-8c7b-219849f901ed,2026-05-19 19:47:10 UTC,Tollygunge,97,98.8,144.5,36.0,51.1,0.51,1.68,2,78.0,22.0,High,0,5.6,22.493307,88.344039
de919ba2-0139-4742-8e80-4f6f39112ad6,2026-03-16 18:33:37 UTC,Behala,121,122.4,167.6,30.8,65.6,0.6,0.61,1,79.4,15.0,Moderate,0,5.92,22.489189,88.310885
4679aea7-763e-499f-8392-71ca40cdff3e,2026-07-01 19:14:35 UTC,Kasba,91,115.8,162.2,31.0,62.3,0.05,1.55,3,77.7,12.5,Moderate,0,6.08,22.524436,88.381934
4d3a77f6-5f55-4df8-bbc7-849fd3515d68,2026-03-22 17:38:34 UTC,Gariahat,85,160.3,207.5,33.8,63.1,1.45,3.03,0,86.1,10.0,Moderate,0,7.64,22.519189,88.370999
f1b4bdaa-feb4-46dd-8f65-07533a179371,2026-04-09 07:26:54 UTC,Park Circus,60,127.6,183.3,35.9,51.0,1.52,3.07,0,73.2,8.0,High,0,6.78,22.547756,88.37128
9814f70c-8dc9-4b1f-9729-bea8a45544e1,2026-04-01 17:15:46 UTC,Tangra,58,167.6,259.5,35.9,53.4,1.05,1.85,0,74.1,9.5,High,0,7.2,22.546848,88.382394
013e2d0f-d6c4-4971-82be-b3ad6f8e49f8,2026-04-14 20:24:05 UTC,Jadavpur,99,103.6,142.5,36.5,47.6,0.07,3.04,3,74.6,18.0,High,0,6.12,22.499402,88.36398
249d659c-1e5f-4ff1-8691-71d597f2b091,2026-03-14 21:23:01 UTC,Jadavpur,96,108.3,170.4,31.4,61.3,2.25,2.18,4,61.0,18.0,Moderate,0,5.68,22.498954,88.374213
5e0ef18e-da64-4432-b9b1-c7a275463149,2026-03-26 07:42:25 UTC,Howrah,16,166.3,240.3,32.1,69.2,0.93,2.55,2,75.2,6.5,Moderate,0,7.47,22.583306,88.333163
ab7f0279-096a-4e91-a6cb-b08967d99f43,2026-04-14 15:53:11 UTC,New Town,102,90.0,143.6,40.0,49.7,1.22,3.38,1,66.1,22.0,Extreme,0,7.2,22.577478,88.466317
f2c1138e-6ce6-44a2-a538-3382348efb74,2026-06-20 09:59:22 UTC,Alipore,82,123.2,181.7,36.1,78.8,2.35,2.17,4,72.6,32.0,High,0,5.93,22.532295,88.325029
464a48e8-b3ac-4343-a8da-c992e67d21bb,2026-06-22 00:14:38 UTC,Tangra,57,124.4,193.0,32.6,76.9,1.86,1.89,1,65.8,9.5,Moderate,0,6.18,22.547325,88.386085
4c5addfe-36b3-46a4-828c-28c30db94b98,2026-07-02 23:20:38 UTC,Gariahat,86,85.2,106.6,29.9,61.0,0.76,0.86,1,76.0,10.0,Low,0,5.28,22.521587,88.368345
3d4ecc1a-10e9-48f9-b61b-2448d7d5d9c7,2026-03-13 20:28:44 UTC,Alipore,82,148.5,179.6,30.4,60.5,1.64,1.86,0,69.9,32.0,Moderate,0,6.29,22.533577,88.325053
814d5045-d813-4918-a488-2182cb665379,2026-06-23 12:06:58 UTC,Bowbazar,48,132.8,188.9,33.2,70.6,1.12,0.84,0,76.9,7.0,Moderate,0,6.31,22.571745,88.361119
1b3aff5d-39d2-4d69-a42b-e0489e4febc2,2026-05-14 17:35:58 UTC,New Town,103,109.2,152.4,40.1,49.0,2.37,2.34,0,75.8,22.0,Extreme,0,7.46,22.570681,88.462429
2f136796-28d4-4609-96aa-11bf941c4cf8,2026-04-02 20:04:35 UTC,Behala,119,156.9,214.6,38.6,52.3,1.06,2.92,1,78.4,15.0,High,0,7.28,22.491958,88.31871
0a65aa6f-6b98-4286-b17c-793c094c1cec,2026-06-24 19:59:51 UTC,Gariahat,85,135.6,205.0,34.9,73.6,1.86,1.59,3,84.6,10.0,Moderate,0,6.68,22.521135,88.368707
f392c1c8-a8bc-42e3-b455-af80463d1ee9,2026-03-08 01:07:01 UTC,Bowbazar,48,178.9,247.9,33.5,61.9,1.74,0.59,4,76.6,7.0,Moderate,0,7.15,22.566072,88.358989
879a0bb1-c823-416b-aefb-1b7cbe35b14f,2026-04-03 07:43:11 UTC,Tollygunge,97,171.7,214.7,37.7,47.4,1.01,1.79,0,65.9,22.0,High,0,6.85,22.491307,88.340898
96ae9dd1-0bd2-4b13-9980-f7b7199e992c,2026-05-26 03:24:54 UTC,Salt Lake,28,18.9,22.8,26.0,88.9,9.51,7.54,8,60.6,28.0,Low,7,5.29,22.573939,88.425745
fef3c3f7-82af-429d-9bde-070973d2d3c9,2026-03-17 10:58:44 UTC,Park Circus,60,88.3,122.7,30.3,67.6,0.94,3.18,1,84.4,8.0,Moderate,0,6.25,22.547226,88.367042
73d72329-4490-4d40-9479-dd3d27d32f3b,2026-05-26 22:23:54 UTC,Tangra,57,26.2,32.4,24.5,91.8,9.02,8.8,8,67.6,9.5,Low,29,6.33,22.55105,88.392547
0c0e899e-f7be-4e72-806f-8cd54f6e511a,2026-06-06 13:22:04 UTC,Tollygunge,94,135.0,172.5,32.5,71.1,2.43,1.43,2,61.1,22.0,Moderate,0,5.91,22.490406,88.349065
d328eed5-ace8-471b-8958-d636039bfd54,2026-06-07 10:48:09 UTC,Jadavpur,96,81.4,110.5,33.8,79.7,2.27,1.03,2,75.8,18.0,Moderate,0,5.09,22.496196,88.368575
